Type	Part Number	Brand	Model	Rank	Score	Samples	URL	Name	Codename	Cores	Socket	Process	Clock	Multi	Cache L1/L2/L3	TDP	Released	Price	
CPU		AMD	FX-8120	323	45.5	6097	http://cpu.userbenchmark.com/SpeedTest/173/AMD-FXtm-8120-Eight-Core-Processor	FX-8120	Zambezi	8 	AMD Socket AM3+	32 nm	3100&nbsp;MHz	15.5x	384K / 8192K / 8192K	125W	Oct 2011	1340	
CPU		Intel	Core i5-4210M	324	45.5	2507	http://cpu.userbenchmark.com/SpeedTest/12839/IntelR-CoreTM-i5-4210M-CPU---260GHz											4999	
CPU	AD580KWOHJBOX	AMD	A10-5800K APU	325	45.5	4878	http://cpu.userbenchmark.com/AMD-A10-5800K-APU/Rating/2007											2800	
CPU		Intel	Core i3-2125	326	45.4	129	http://cpu.userbenchmark.com/SpeedTest/3545/IntelR-CoreTM-i3-2125-CPU---330GHz	Core i3-2125	Sandy Bridge	2  / 4	Intel Socket 1155	32 nm	3300&nbsp;MHz	33.0x	64K / 256K / 3072K	65W	Sep 2011		
CPU		Intel	Core i5-3340M	327	45.4	1895	http://cpu.userbenchmark.com/SpeedTest/1915/IntelR-CoreTM-i5-3340M-CPU---270GHz	Core i5-3340M	Ivy Bridge	2  / 4	Intel Socket G2 (988B)	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 3072K	35W	Jan 2013		
CPU		Intel	Core i5-3360M	328	45.2	1176	http://cpu.userbenchmark.com/SpeedTest/701/IntelR-CoreTM-i5-3360M-CPU---280GHz	Core i5-3360M	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 3072K	35W	Jun 2012	10850	
CPU		AMD	Athlon II X4 760K	329	45.1	1419	http://cpu.userbenchmark.com/SpeedTest/9072/AMD-Athlontm-X4-760K-Quad-Core-Processor												
CPU		Intel	Core i7-4558U	330	45.1	247	http://cpu.userbenchmark.com/SpeedTest/4092/IntelR-CoreTM-i7-4558U-CPU---280GHz	Core i7-4558U	Haswell	2  / 4	Intel BGA1168	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 4096K	28W	Jun 2013		
CPU		AMD	Phenom II X4 B65	331	45.1	66	http://cpu.userbenchmark.com/SpeedTest/6054/AMD-Phenomtm-II-X4-B65-Processor												
CPU		Intel	Xeon X3430	332	44.9	499	http://cpu.userbenchmark.com/SpeedTest/5225/IntelR-XeonR-CPU-----------X3430----240GHz											2340	
CPU		Intel	Core i3-2120	333	44.9	11537	http://cpu.userbenchmark.com/SpeedTest/2227/IntelR-CoreTM-i3-2120-CPU---330GHz	Core i3-2120T	Sandy Bridge	2  / 4	Intel Socket 1155	32 nm	2600&nbsp;MHz	26.0x	64K / 256K / 3072K	35W	Sep 2011	999	
CPU		AMD	Phenom II X6 1075T	334	44.8	1090	http://cpu.userbenchmark.com/SpeedTest/913/AMD-Phenomtm-II-X6-1075T-Processor	Phenom II X6 1075T	Thuban	6 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 512K / 6144K	125W	Sep 2010	1940	
CPU	AD786KYBJCSBX	AMD	A10-7860K APU	335	44.8	2578	http://cpu.userbenchmark.com/SpeedTest/83781/AMD-A10-7860K-Radeon-R7-12-Compute-Cores-4C-8G												
CPU		AMD	FX-6120 Six-Core	336	44.7	440	http://cpu.userbenchmark.com/SpeedTest/7026/AMD-FXtm-6120-Six-Core-Processor												
CPU		Intel	Xeon E5-2620 0	337	44.5	297	http://cpu.userbenchmark.com/SpeedTest/5895/IntelR-XeonR-CPU-E5-2620-0---200GHz	Xeon E5-2620 v2	Ivy Bridge-EP	6  / 12	Intel Socket 2011	22 nm	2100&nbsp;MHz	21.0x	64K / 256K / 15360K	80W	Sep 2013	13560	
CPU	HDZ965FBGMBOX	AMD	Phenom II X4 965	338	44.4	15757	http://cpu.userbenchmark.com/AMD-Phenom-II-X4-965/Rating/606	Phenom II X4 965 BE (125W)	Deneb	4 	AMD Socket AM3	45 nm	3400&nbsp;MHz	17.0x	128K / 512K / 6144K	125W	Nov 2009	1008	
CPU	FD4300WMHKBOX	AMD	FX-4300	339	44.3	12162	http://cpu.userbenchmark.com/AMD-FX-4300/Rating/2879	FX-4300	Vishera	4 	AMD Socket AM3+	32 nm	3800&nbsp;MHz	19.0x	192K / 4096K / 8192K	95W	Oct 2012	950	
CPU		AMD	Phenom II X4 B60	340	44.3	479	http://cpu.userbenchmark.com/SpeedTest/8154/AMD-Phenomtm-II-X4-B60-Processor												
CPU		Intel	Core i3-4130T	341	44.2	920	http://cpu.userbenchmark.com/SpeedTest/13080/IntelR-CoreTM-i3-4130T-CPU---290GHz	Core i3-4130T	Haswell	2  / 4	Intel Socket 1150	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 3072K	35W	Sep 2013	4968	
CPU		AMD	A10-7700K APU R7 Graphics	342	44.1	2384	http://cpu.userbenchmark.com/SpeedTest/9888/AMD-A10-7700K-APU-with-RadeonTM-R7-Graphics												
CPU		Intel	Core2 Extreme X9770	343	44	123	http://cpu.userbenchmark.com/SpeedTest/10543/IntelR-CoreTM2-Extreme-CPU-X9770----320GHz												
CPU		Intel	Xeon E5-2680 v2	344	44	26	http://cpu.userbenchmark.com/SpeedTest/17083/IntelR-XeonR-CPU-E5-2680-v2---280GHz	Xeon E5-2680 v2	Ivy Bridge-EP	10  / 20	Intel Socket 2011	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 25600K	115W	Sep 2013		
CPU		Intel	Xeon E7- 4870	345	43.8	15	http://cpu.userbenchmark.com/SpeedTest/8256/IntelR-XeonR-CPU-E7--4870----240GHz	Xeon E7-4870 v3	Haswell-EX	18  / 36	Intel Socket 1150	22 nm	2100&nbsp;MHz	21.0x	64K / 256K / 46080K	140W	Jun 2015		
CPU		Intel	Core i5-4200M	346	43.8	6901	http://cpu.userbenchmark.com/SpeedTest/2341/IntelR-CoreTM-i5-4200M-CPU---250GHz											4899	
CPU	AD765KXBJABOX	AMD	A8-7650K APU	347	43.7	2329	http://cpu.userbenchmark.com/SpeedTest/27184/AMD-A8-7650K-Radeon-R7-10-Compute-Cores-4C-6G											648	
CPU		Intel	Core i5 661	348	43.7	490	http://cpu.userbenchmark.com/SpeedTest/548/IntelR-CoreTM-i5-CPU---------661----333GHz	Core i5-661	Clarkdale	2  / 4	Intel Socket 1156	32 nm	3333&nbsp;MHz	25.0x	64K / 256K / 4096K	87W	Jan 2010		
CPU		Intel	Core i7-5500U	349	43.5	17645	http://cpu.userbenchmark.com/SpeedTest/22316/IntelR-CoreTM-i7-5500U-CPU---240GHz	Core i7-5500U	Broadwell-U	2  / 4		14 nm	2400&nbsp;MHz	24.0x	64K / 256K / 4096K	15W	Mar 2015	2688	
CPU		AMD	A8-7600 APU	350	43.5	5541	http://cpu.userbenchmark.com/SpeedTest/14050/AMD-A8-7600-Radeon-R7-10-Compute-Cores-4C-6G												
CPU		Intel	Core i5-6200U	351	43.5	26725	http://cpu.userbenchmark.com/SpeedTest/36796/IntelR-CoreTM-i5-6200U-CPU---230GHz											6750	
CPU		Intel	Core i5 660	352	43.5	1011	http://cpu.userbenchmark.com/SpeedTest/2846/IntelR-CoreTM-i5-CPU---------660----333GHz	Core i5-6600K	Skylake	4 	Intel Socket 1151	14 nm	3500&nbsp;MHz	35.0x	64K / 256K / 6144K	95W	Jul 2015	1595	
CPU		Intel	Pentium G3450	353	43.4	278	http://cpu.userbenchmark.com/SpeedTest/24201/IntelR-PentiumR-CPU-G3450---340GHz	Pentium G3450T	Haswell	2 	Intel Socket 1150	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 3072K	35W	Jul 2014	669	
CPU		Intel	Core i7-2635QM	354	43.3	130	http://cpu.userbenchmark.com/SpeedTest/12770/IntelR-CoreTM-i7-2635QM-CPU---200GHz	Core i7-2635QM	Sandy Bridge	4  / 8	Intel BGA1224	32 nm	2000&nbsp;MHz	20.0x	64K / 256K / 6144K	45W	Jan 2011		
CPU		Intel	Pentium G3260	355	43.3	1445	http://cpu.userbenchmark.com/SpeedTest/31434/IntelR-PentiumR-CPU-G3260---330GHz											429	
CPU	BX80646G3440	Intel	Pentium G3440	356	43.2	134	http://cpu.userbenchmark.com/Intel-Pentium-G3440/Rating/2435	Pentium G3440	Haswell	2 	Intel Socket 1150	22 nm	3300&nbsp;MHz	33.0x	64K / 256K / 3072K	54W	May 2014	695	
CPU	FF8062700837005	Intel	Core i7-2630QM	357	43.2	11673	http://cpu.userbenchmark.com/Intel-Core-i7-2630QM/Rating/2729	Core i7-2630QM	Sandy Bridge	4  / 8	Intel Socket G2 (988B)	32 nm	2000&nbsp;MHz	20.0x	64K / 256K / 6144K	45W	Jan 2011	7998	
CPU		Intel	Xeon E5-2609 0	358	43.1	109	http://cpu.userbenchmark.com/SpeedTest/2762/IntelR-XeonR-CPU-E5-2609-0---240GHz	Xeon E5-2609 v2	Ivy Bridge-EP	4 	Intel Socket 2011	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 10240K	80W	Sep 2013		
CPU	BX80646G3430	Intel	Pentium G3430	359	43	67	http://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969	Pentium G3430	Haswell	2 	Intel Socket 1150	22 nm	3300&nbsp;MHz	33.0x	64K / 256K / 3072K	54W	Sep 2013	739	
CPU	FD6100WMGUSBX	AMD	FX-6100	360	42.9	10491	http://cpu.userbenchmark.com/AMD-FX-6100/Rating/1984	FX-6100	Zambezi	6 	AMD Socket AM3+	32 nm	3300&nbsp;MHz	16.5x	288K / 6144K / 8192K	95W	Oct 2011	4000	
CPU		AMD	A8-6500 APU	361	42.9	1602	http://cpu.userbenchmark.com/SpeedTest/5272/AMD-A8-6500-APU-with-Radeontm-HD-Graphics												
CPU	HDZ955FBGMBOX	AMD	Phenom II X4 955	362	42.9	12153	http://cpu.userbenchmark.com/AMD-Phenom-II-X4-955/Rating/2935	Phenom II X4 955 BE	Deneb	4 	AMD Socket AM3	45 nm	3200&nbsp;MHz	16.0x	128K / 512K / 6144K	125W	Apr 2009	850	
CPU		AMD	Phenom II X4 850	363	42.8	286	http://cpu.userbenchmark.com/SpeedTest/3577/AMD-Phenomtm-II-X4-850-Processor	Phenom II X4 850	Propus	4 	AMD Socket AM3	45 nm	3300&nbsp;MHz	16.5x	128K / 512K / 0K	95W	Jun 2011		
CPU		AMD	Athlon II X4 555	364	42.7	64	http://cpu.userbenchmark.com/SpeedTest/12528/AMD-Athlontm-II-X4-555-Processor												
CPU		Intel	Core i5 K 655	365	42.7	110	http://cpu.userbenchmark.com/SpeedTest/9077/IntelR-CoreTM-i5-CPU-------K-655----320GHz	Core i5-655K	Clarkdale	2  / 4	Intel Socket 1156	32 nm	3200&nbsp;MHz	24.0x	64K / 256K / 4096K	73W	May 2010		
CPU		Intel	Core i5-3320M	366	42.7	7570	http://cpu.userbenchmark.com/SpeedTest/402/IntelR-CoreTM-i5-3320M-CPU---260GHz	Core i5-3320M	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	2600&nbsp;MHz	26.0x	64K / 256K / 3072K	35W	Jun 2012	11288	
CPU		Intel	Xeon E5530	367	42.7	142	http://cpu.userbenchmark.com/SpeedTest/4018/IntelR-XeonR-CPU-----------E5530----240GHz	Xeon E5530	Gainestown	4  / 8	Intel Socket 1366	45 nm	2400&nbsp;MHz	18.0x	64K / 256K / 8192K	80W	Mar 2009		
CPU	BX80677G3950	Intel	Celeron G3950	368	42.6	11	http://cpu.userbenchmark.com/SpeedTest/242877/IntelR-CeleronR-CPU-G3950---300GHz	Celeron G3950	Kaby Lake	2 	Intel Socket 1151	14 nm	3000&nbsp;MHz	30.0x	64K / 256K / 2048K	51W	Jan 2017		
CPU		Intel	Xeon X5460	369	42.5	1930	http://cpu.userbenchmark.com/SpeedTest/5754/IntelR-XeonR-CPU-----------X5460----316GHz												
CPU		Intel	Xeon E5620	370	42.4	578	http://cpu.userbenchmark.com/SpeedTest/6971/IntelR-XeonR-CPU-----------E5620----240GHz	Xeon E5620	Westmere-EP	4  / 8	Intel Socket 1366	32 nm	2400&nbsp;MHz	18.0x	64K / 256K / 12288K	80W	Mar 2010	12700	
CPU		Intel	Core i5-5300U	371	42.3	3303	http://cpu.userbenchmark.com/SpeedTest/16790/IntelR-CoreTM-i5-5300U-CPU---230GHz	Core i5-5300U	Broadwell-U	2  / 4		14 nm	2300&nbsp;MHz	23.0x	64K / 256K / 3072K	15W	Mar 2015	15790	
CPU		Intel	Core i7-2675QM	372	42.3	330	http://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz	Core i7-2675QM	Sandy Bridge	4  / 8	Intel BGA1224	32 nm	2200&nbsp;MHz	22.0x	64K / 256K / 6144K	45W	Oct 2011		
CPU	HDT55TFBGRBOX	AMD	Phenom II X6 1055T	373	42.2	5196	http://cpu.userbenchmark.com/AMD-Phenom-II-X6-1055T/Rating/2003	Phenom II X6 1055T (95W)	Thuban	6 	AMD Socket AM3	45 nm	2800&nbsp;MHz	14.0x	128K / 512K / 6144K	95W	May 2010	1225	
CPU		Intel	Core i3-2100	374	42.2	10292	http://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz	Core i3-2100	Sandy Bridge	2  / 4	Intel Socket 1155	32 nm	3100&nbsp;MHz	31.0x	64K / 256K / 3072K	65W	Feb 2011	890	
CPU		AMD	Phenom II X4 B55	375	42.1	1190	http://cpu.userbenchmark.com/SpeedTest/878/AMD-Phenomtm-II-X4-B55-Processor												
CPU		Intel	Core i5-7Y54	376	42.1	133	http://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz											5499	
CPU	AD750KWOHJBOX	AMD	Athlon II X4 750K	377	42	1638	http://cpu.userbenchmark.com/AMD-Athlon-II-X4-750K/Rating/1548												
CPU	AW8063801208001	Intel	Core i5-3230M	378	41.9	13290	http://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772	Core i5-3230M	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	2600&nbsp;MHz	26.0x	64K / 256K / 3072K	35W	Jan 2013	5888	
CPU		AMD	A8-5600K APU	379	41.9	3438	http://cpu.userbenchmark.com/SpeedTest/1766/AMD-A8-5600K-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Xeon E5-2670 v2	380	41.8	65	http://cpu.userbenchmark.com/SpeedTest/18414/IntelR-XeonR-CPU-E5-2670-v2---250GHz	Xeon E5-2670 v2	Ivy Bridge-EP	10  / 20	Intel Socket 2011	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 25600K	115W	Sep 2013		
CPU		Intel	Core i5 650	381	41.8	7313	http://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz	Core i5-6500	Skylake	4 	Intel Socket 1151	14 nm	3200&nbsp;MHz	32.0x	64K / 256K / 6144K	65W	Jul 2015	7369	
CPU		Intel	Core i3-2105	382	41.8	226	http://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz	Core i3-2105	Sandy Bridge	2  / 4	Intel Socket 1155	32 nm	3100&nbsp;MHz	31.0x	64K / 256K / 3072K	65W	May 2011	1015	
CPU		Intel	Core i7-2640M	383	41.8	3200	http://cpu.userbenchmark.com/SpeedTest/791/IntelR-CoreTM-i7-2640M-CPU---280GHz											21000	
CPU	BX80677G3930	Intel	Celeron G3930	384	41.5	256	http://cpu.userbenchmark.com/SpeedTest/235058/IntelR-CeleronR-CPU-G3930---290GHz	Celeron G3930	Kaby Lake	2 	Intel Socket 1151	14 nm	2900&nbsp;MHz	29.0x	64K / 256K / 2048K	51W	Jan 2017	261	
CPU		Intel	Core i7-4600U	385	41.5	4122	http://cpu.userbenchmark.com/SpeedTest/2752/IntelR-CoreTM-i7-4600U-CPU---210GHz	Core i7-4600U	Haswell	2  / 4	Intel BGA1168	22 nm	2100&nbsp;MHz	21.0x	64K / 256K / 4096K	15W	Sep 2013	10160	
CPU		Intel	Core i7-4510U	386	41.5	13695	http://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz											6509	
CPU	BX80646G3420	Intel	Pentium G3420	387	41.5	847	http://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968	Pentium G3420	Haswell	2 	Intel Socket 1150	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 3072K	54W	Sep 2013	550	
CPU		Intel	Core i5-4258U	388	41.4	350	http://cpu.userbenchmark.com/SpeedTest/5904/IntelR-CoreTM-i5-4258U-CPU---240GHz	Core i5-4258U	Haswell	2  / 4	Intel BGA1168	22 nm	2400&nbsp;MHz	24.0x	64K / 256K / 3072K	28W	Jun 2013		
CPU		AMD	Phenom II X4 840	389	41.3	1525	http://cpu.userbenchmark.com/SpeedTest/3302/AMD-Phenomtm-II-X4-840-Processor	Phenom II X4 840	Propus	4 	AMD Socket AM3	45 nm	3200&nbsp;MHz	16.0x	128K / 512K / 0K	95W	Jan 2011	830	
CPU		Intel	Xeon E5450	390	41.3	2734	http://cpu.userbenchmark.com/SpeedTest/5890/IntelR-XeonR-CPU-----------E5450----300GHz												
CPU		Intel	Pentium G3250	391	41.2	1902	http://cpu.userbenchmark.com/SpeedTest/18077/IntelR-PentiumR-CPU-G3250---320GHz	Pentium G3250	Haswell	2 	Intel Socket 1150	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 3072K	54W	Jul 2014	420	
CPU		Intel	Core i7-4650U	392	41.2	1162	http://cpu.userbenchmark.com/SpeedTest/6364/IntelR-CoreTM-i7-4650U-CPU---170GHz	Core i7-4650U	Haswell	2  / 4	Intel BGA1168	22 nm	1700&nbsp;MHz	17.0x	64K / 256K / 4096K	15W	Jun 2013		
CPU		AMD	FX-4130 Quad-Core	393	41.2	2664	http://cpu.userbenchmark.com/SpeedTest/2420/AMD-FXtm-4130-Quad-Core-Processor												
CPU		AMD	Phenom II X4 960T	394	41.2	1367	http://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor	Phenom II X4 960T BE	Zosma	4 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 512K / 6144K	95W	Jun 2010	935	
CPU		AMD	Phenom II X4 B50	395	41.1	1025	http://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor												
CPU		Intel	Core i7-3687U	396	41	581	http://cpu.userbenchmark.com/SpeedTest/2934/IntelR-CoreTM-i7-3687U-CPU---210GHz	Core i7-3687U	Ivy Bridge	2  / 4	Intel BGA1023	22 nm	2100&nbsp;MHz	21.0x	64K / 256K / 4096K	17W	Jan 2013	6509	
CPU		Intel	Core2 Extreme X9650	397	40.9	565	http://cpu.userbenchmark.com/SpeedTest/2662/IntelR-CoreTM2-Extreme-CPU-X9650----300GHz												
CPU	AD5700OKHJBOX	AMD	A10-5700 APU	398	40.8	1356	http://cpu.userbenchmark.com/AMD-A10-5700-APU/Rating/2939												
CPU		AMD	Phenom II X4 B40	399	40.8	175	http://cpu.userbenchmark.com/SpeedTest/9803/AMD-Phenomtm-II-X4-B40-Processor												
CPU		Intel	Core i7-2620M	400	40.6	3709	http://cpu.userbenchmark.com/SpeedTest/643/IntelR-CoreTM-i7-2620M-CPU---270GHz											11260	
CPU		Intel	Core2 Quad Q9650	401	40.5	2185	http://cpu.userbenchmark.com/SpeedTest/1706/IntelR-CoreTM2-Quad-CPU----Q9650----300GHz												
CPU	AW8063801032301	Intel	Core i5-3210M	402	40.5	18457	http://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719	Core i5-3210M	Ivy Bridge	2  / 4	Intel Socket G2 (988B)	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 3072K	35W	Jun 2012	8988	
CPU		AMD	A8-3870 APU	403	40.4	1323	http://cpu.userbenchmark.com/SpeedTest/3870/AMD-A8-3870-APU-with-Radeontm-HD-Graphics												
CPU		Intel	Core i5-2540M	404	40.4	3635	http://cpu.userbenchmark.com/SpeedTest/1616/IntelR-CoreTM-i5-2540M-CPU---260GHz	Core i5-2540M	Sandy Bridge	2  / 4	Intel Socket G2 (988B)	32 nm	2600&nbsp;MHz	26.0x	64K / 256K / 3072K	35W	Feb 2011	5988	
CPU		AMD	FX-4100	405	40.4	8437	http://cpu.userbenchmark.com/AMD-FX-4100/Rating/2878	FX-4100	Zambezi	4 	AMD Socket AM3+	32 nm	3600&nbsp;MHz	18.0x	192K / 4096K / 8192K	95W	Oct 2011	799	
CPU		Intel	Xeon X5450	406	40.3	968	http://cpu.userbenchmark.com/SpeedTest/5169/IntelR-XeonR-CPU-----------X5450----300GHz												
CPU		Intel	Xeon E5520	407	40.3	294	http://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz	Xeon E5520	Gainestown	4  / 8	Intel Socket 1366	45 nm	2266&nbsp;MHz	17.0x	64K / 256K / 8192K	80W	Mar 2009		
CPU		Intel	Core i3 550	408	40.2	3486	http://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz	Core i3-550	Clarkdale	2  / 4	Intel Socket 1156	32 nm	3200&nbsp;MHz	24.0x	64K / 256K / 4096K	73W	May 2010	990	
CPU		AMD	Phenom II X6 1045T	409	40.2	1538	http://cpu.userbenchmark.com/SpeedTest/1873/AMD-Phenomtm-II-X6-1045T-Processor	Phenom II X6 1045T	Thuban	6 	AMD Socket AM3	45 nm	2700&nbsp;MHz	13.5x	128K / 512K / 6144K	95W	Sep 2010	810	
CPU		Intel	Core i7-4500U	410	40.2	9744	http://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743	Core i7-4500U	Haswell	2  / 4	Intel BGA1168	22 nm	1800&nbsp;MHz	18.0x	64K / 256K / 4096K	15W	Jun 2013	8000	
CPU		Intel	Core i3-3220T	411	40.2	346	http://cpu.userbenchmark.com/SpeedTest/2602/IntelR-CoreTM-i3-3220T-CPU---280GHz	Core i3-3220T	Ivy Bridge	2  / 4	Intel Socket 1155	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 3072K	35W	Sep 2012		
CPU	BX80646G3240 	Intel	Pentium G3240	412	40.1	2040	http://cpu.userbenchmark.com/Intel-Pentium-G3240/Rating/2820											429	
CPU		AMD	Phenom II X4 20	413	40	251	http://cpu.userbenchmark.com/SpeedTest/4534/AMD-Phenomtm-II-X4-20-Processor	Phenom II X4 820	Deneb	4 	AMD Socket AM3	45 nm	2800&nbsp;MHz	14.0x	128K / 512K / 4096K	95W	Sep 2009	830	
CPU		AMD	Athlon II X4 651	414	39.9	219	http://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor	Athlon II X4 651K	Llano	4 	AMD Socket FM1	32 nm	3000&nbsp;MHz	30.0x	128K / 1024K / 0K	100W	Nov 2011		
CPU	BX80662G3900	Intel	Celeron G3900	415	39.9	656	http://cpu.userbenchmark.com/SpeedTest/86156/IntelR-CeleronR-CPU-G3900---280GHz	Celeron G3900	Skylake	2 	Intel Socket 1151	14 nm	2800&nbsp;MHz	28.0x	64K / 256K / 4096K	51W	Sep 2015	2609	
CPU		Intel	Pentium G2130	416	39.9	350	http://cpu.userbenchmark.com/SpeedTest/9126/IntelR-PentiumR-CPU-G2130---320GHz	Pentium G2130	Ivy Bridge	2 	Intel Socket 1155	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 3072K	55W	Jan 2013	729	
CPU		Intel	Core i3-7100U	417	39.9	2296	http://cpu.userbenchmark.com/SpeedTest/176913/IntelR-CoreTM-i3-7100U-CPU---240GHz											5550	
CPU		AMD	Phenom II X4 B45	418	39.8	399	http://cpu.userbenchmark.com/SpeedTest/4111/AMD-Phenomtm-II-X4-B45-Processor												
CPU		AMD	Athlon II X4 645	419	39.7	1148	http://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor	Athlon II X4 645	Propus	4 	AMD Socket AM3	45 nm	3100&nbsp;MHz	15.5x	128K / 512K / 0K	95W	Sep 2010		
CPU		AMD	Phenom II X4 940	420	39.5	1160	http://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor	Phenom II X4 940 BE	Deneb	4 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 512K / 6144K	125W	Jan 2009	1250	
CPU		AMD	Phenom II X4 840T	421	39.5	273	http://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor	Phenom II X4 840T	Zosma	4 	AMD Socket AM3	45 nm	2900&nbsp;MHz	14.5x	128K / 512K / 6144K	95W	Sep 2010		
CPU		AMD	Phenom II X4 945	422	39.5	3610	http://cpu.userbenchmark.com/SpeedTest/101/AMD-Phenomtm-II-X4-945-Processor	Phenom II X4 945 (95W)	Deneb	4 	AMD Socket AM3	45 nm	3000&nbsp;MHz	15.0x	128K / 512K / 6144K	95W	Jul 2009	1019	
CPU		AMD	Phenom II X6 1035T	423	39.4	581	http://cpu.userbenchmark.com/SpeedTest/1603/AMD-Phenomtm-II-X6-1035T-Processor	Phenom II X6 1035T	Thuban	6 	AMD Socket AM3	45 nm	2600&nbsp;MHz	13.0x	128K / 512K / 6144K	95W	Apr 2010		
CPU		Intel	Xeon E5507	424	39.4	53	http://cpu.userbenchmark.com/SpeedTest/13794/IntelR-XeonR-CPU-----------E5507----227GHz	Xeon E5507	Gainestown	4 	Intel Socket 1366	45 nm	2266&nbsp;MHz	17.0x	64K / 256K / 4096K	80W	Mar 2010		
CPU		Intel	Core i7 X 940	425	39.4	159	http://cpu.userbenchmark.com/SpeedTest/2801/IntelR-CoreTM-i7-CPU-------X-940----213GHz	Core i7-4940MX	Haswell	4  / 8	Intel Socket G3	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 8192K	57W	Jan 2014	6989	
CPU		Intel	Core i5-2520M	426	39.3	10926	http://cpu.userbenchmark.com/SpeedTest/29/IntelR-CoreTM-i5-2520M-CPU---250GHz	Core i5-2520M	Sandy Bridge	2  / 4	Intel BGA1023	32 nm	2500&nbsp;MHz	25.0x	64K / 256K / 3072K	35W	Feb 2011	11320	
CPU		Intel	Xeon L5520	427	39.2	50	http://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz	Xeon L5520	Gainestown	4  / 8	Intel Socket 1366	45 nm	2266&nbsp;MHz	17.0x	64K / 256K / 8192K	60W	Mar 2009	3488	
CPU		AMD	Athlon II X4 740K	428	39.1	787	http://cpu.userbenchmark.com/SpeedTest/4559/AMD-Athlontm-X4-740-Quad-Core-Processor												
CPU		Intel	Core m3-7Y30	429	39	249	http://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz											4499	
CPU		Intel	Core X 920	430	39	29	http://cpu.userbenchmark.com/SpeedTest/7179/IntelR-CoreTM-CPU----------X-920----200GHz	Core i9-7920X	Skylake-X	12  / 24	Intel Socket 2066	14 nm	2900&nbsp;MHz	29.0x	64K / 1024K / 16896K	140W	Sep 2017		
CPU		Intel	Core i5-5250U	431	39	966	http://cpu.userbenchmark.com/SpeedTest/24945/IntelR-CoreTM-i5-5250U-CPU---160GHz	Core i5-5250U	Broadwell-U	2  / 4		14 nm	1600&nbsp;MHz	16.0x	64K / 256K / 3072K	15W	Mar 2015	3540	
