CPU-Score	CPU-Cache L1	CPU-Socket	CPU-Cache L3	CPU-Cache L2	CPU-Samples	CPU-Process	CPU-Brand	CPU-Cores	CPU-Type	CPU-URL	CPU-Clock	CPU-Part Number	CPU-Codename	CPU-Multi	CPU-Price	CPU-TDP	CPU-Released	CPU-Name	GPU-L2 Cache	GPU-Shader Processing Units	GPU-Process	GPU-Samples	GPU-Website	GPU-Brand	GPU-Direct X	GPU-Release Price	GPU-TMUs	GPU-PSU	GPU-ROPs	GPU-Max Power	GPU-Texture Rate	GPU-Memory	GPU-GD RATING	GPU-BenchmarkURL	GPU-Core Speed	GPU-Name	GPU-Pixel Rate	GPU-Memory Bandwidth	GPU-Shader	GPU-Name2	GPU-Power Connector	GPU-Type	GPU-Architecture	GPU-Benchmark	GPU-Memory Speed	GPU-Open GL	GPU-Memory Bus	GPU-Memory Type	GAME-Rec-DX	GAME-Website	GAME-Theme	GAME-Min-DX	GAME-Rec-Ram	GAME-Min-CPU0	GAME-Release Date2	GAME-Min-CPU1	GAME-Release Date0	GAME-Release Date1	GAME-Min-GPU1	GAME-Min-GPU0	GAME-Name	GAME-Min-VRam	GAME-Rec-CPU1	GAME-Min-OS	GAME-Rec-CPU0	GAME-Rec-GPU1	GAME-Min-Ram	GAME-Rec-GPU0	GAME-Type	GAME-Rec-OS	GAME-Rec-VRam	GAME-Genre1	GAME-Genre0	Res-Height	Res-Width	FPS_Id	Game-Setting	FPS	Ram	
85.8	96	AMD Socket AM4	16384	512	8473	14	AMD	6	CPU-Config	http://cpu.userbenchmark.com/AMD-Ryzen-5-1600X/Rating/3920	3600	YD160XBCAEWOF	Zen	36	1850	95	Apr 2017	Ryzen 5 1600X	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3583&graphics=GeForce%20GTX%201070%20Gigabyte%20G1%20Gaming%208GB%20Edition	MSI	12.1		120	500 Watt  33 Amps	64	150	219	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1620	GeForce GTX 1070 Gigabyte G1 Gaming 8GB Edition	117	256.3	5	MSI GTX 1070 Ti 8GB Gaming	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1080	1920	1712-23	Ultra	100	16	
72.8	64	Intel Socket 1151	6144	256	41906	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513	3200	BX80662I56500	Skylake	32	7369	65	Jul 2015	Core i5-6500	1024	896	14	16523	http://www.game-debate.com/hardware/index.php?gid=3620&graphics=Radeon%20RX%20460%20Sapphire%20Nitro%204G%20D5	Sapphire	12	150	64	450 Watt  23 Amps	16	150	80	4096	8	http://gpu.userbenchmark.com/AMD-RX-460/Rating/3641	1090	Radeon RX 460 Sapphire Nitro 4G D5	20	112	5	Sapphire RX 460 4GB Nitro	1x 6-pin 	GPU-Config	GCN 1.3 Baffin XT 	28.3	1750	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1080	1920	1712-24	High	45	16	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	2048	2560	16	146235	http://www.game-debate.com/hardware/index.php?gid=3558&graphics=GeForce%20GTX%201080%20MSI%20Gaming%20X%208GB%20Edition	Nvidia	12.1	719	160	500 Watt  33 Amps	64	180	296	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603	1708	GeForce GTX 1080 MSI Gaming X 8GB Edition	118	323.3	5	MSI GTX 1080 8GB Founders Edition	1x 6-pin + 1x 8-pin 	GPU-Config	Pascal P104-400-A1 	126	1263	4.5	256	GDDR5X	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1080	2560	1712-3	Ultra	143	16	
59.6	64	Intel Socket 1151	3072	256	11443	14	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892	3500	BX80677G4560	Kaby Lake	35	528	51	Jan 2017	Pentium G4560	1024	768	16	81473	http://www.game-debate.com/hardware/index.php?gid=3796&graphics=GeForce%20GTX%201050%20Ti%20Palit%20StormX%204GB	MSI	12.1		48	300 Watt  27 Amps	32	75	67	4096	9	http://gpu.userbenchmark.com/Nvidia-GTX-1050-Ti/Rating/3649	1290	GeForce GTX 1050 Ti Palit StormX 4GB	45	112.1	5	MSI GTX 1050 Ti 4GB OC	None 	GPU-Config	Pascal P107 	39.1	1752	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1080	1920	1712-4	Ultra	50	8	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	2048	512	28	79629	http://www.game-debate.com/hardware/index.php?gid=2187&graphics=GeForce%20GTX%20750%20Gigabyte%20OC%202GB%20Edition	MSI	12		32	400 Watt	16		36	2048	6	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1058	GeForce GTX 750 Gigabyte OC 2GB Edition	18	80.2	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-300-A2 	22.4	1253	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1050	1680	1712-5	Medium	40	8	
65	64	Intel Socket 1155	6144	256	7237	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz	3100		Ivy Bridge	31	1590	77	Apr 2012	Core i5-3450	768	1792	28	28769	http://www.game-debate.com/hardware/index.php?gid=3093&graphics=Radeon%20R9%20380%20MSI%20Gaming%202GB%20Edition	XFX	12	239	112	500 Watt  33 Amps	32	190	112	2048	9	http://gpu.userbenchmark.com/AMD-R9-380/Rating/3482	1000	Radeon R9 380 MSI Gaming 2GB Edition	32	179.2	5	XFX R9 380 2GB DD Edition F22M	2x 6-pin 	GPU-Config	GCN 1.2 Antigua PRO 	44.5	1400	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=1712&game=Prey%20(2017)	Sci fi	11	16	Core i5-2400 3.1GHz	May-05-2017	FX-8320	May-05-2017	May-05-2017	Radeon HD 7850	GeForce GTX 660	Prey (2017)	2	FX-8320	Win 7 64	Core i7-2600K 4-Core 3.40GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 7 64	4	RPG	Shooter	1080	1920	1712-6	Ultra	54	16	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	2048	1920	16	199237	http://www.game-debate.com/hardware/index.php?gid=3584&graphics=GeForce%20GTX%201070%20Gigabyte%20Founders%208GB%20Edition	Nvidia	12.1	449	120	500 Watt  33 Amps	64	150	202	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609	1506	GeForce GTX 1070 Gigabyte Founders 8GB Edition	108	256.3	5	PNY GTX 1070 8GB Founders Edition	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	98.4	2002	4.5	256	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=23885&game=Riders%20of%20Icarus	Fantasy	9	6	Core i5-2500 3.3GHz	Jun-29-2016	FX-6200	Jun-29-2016	Jun-29-2016	Radeon HD 6870	GeForce GTX 460	Riders of Icarus	1	FX-6200	Win 7 32	Core i5-2500K 3.3GHz	Radeon HD 6950	4	GeForce GTX 470	Game-Info	Win 7 64	1.25		Online	1080	1920	23885-4	Ultra	120	16	
64.8	64	Intel Socket 1155	6144	256	11888	32	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz	3300		Sandy Bridge	33	1590	95	Jan 2011	Core i5-2500	1024	768	28	31061	http://www.game-debate.com/hardware/index.php?gid=3247&graphics=GeForce%20GTX%20950%20Asus%20Mini%202GB%20Edition	MSI	12.1		48	350 Watt  23 Amps	32	150	57	2048	8	http://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510	1126	GeForce GTX 950 Asus Mini 2GB Edition	38	105.8	5	MSI GTX 950 2GB OC	1x 6-pin 	GPU-Config	Maxwell GM206-250 	33.2	1653	4.5	128	GDDR5	9	http://www.game-debate.com/games/index.php?g_id=23885&game=Riders%20of%20Icarus	Fantasy	9	6	Core i5-2500 3.3GHz	Jun-29-2016	FX-6200	Jun-29-2016	Jun-29-2016	Radeon HD 6870	GeForce GTX 460	Riders of Icarus	1	FX-6200	Win 7 32	Core i5-2500K 3.3GHz	Radeon HD 6950	4	GeForce GTX 470	Game-Info	Win 7 64	1.25		Online	1080	1920	23885-5	Ultra	62	8	
89.2	64	Intel Socket 1151	6144	256	89081	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503	3500	BX80662I56600K	Skylake	35	1745	95	Jul 2015	Core i5-6600K	2048	2560	16	69892	http://www.game-debate.com/hardware/index.php?gid=3573&graphics=GeForce%20GTX%201080%20Asus%20ROG%20Strix%20Gaming%20OC%208GB%20Edition	Asus	12.1	829	160	500 Watt  33 Amps	64	300	310	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918	1784	GeForce GTX 1080 Asus ROG Strix Gaming OC 8GB Edition	124	320.3	5	Asus GTX 1080 Ti 11GB ROG Strix OC	1x 6-pin + 1x 8-pin 	GPU-Config	Pascal P104-400-A1 	156	1251	4.5	256	GDDR5X	11	http://www.game-debate.com/games/index.php?g_id=23713&game=Portal%20Knights	Survival	11	4	Core 2 Duo E8400 3.0GHz	May-18-2017	Phenom 8450 Triple-Core	May-18-2017	May-18-2017	Radeon HD 6870	GeForce GTX 470	Portal Knights	1	FX-8120	Win 7 64	Core i3-2100 3.1GHz	Radeon HD 7850	4	GeForce GTX 750 Ti	Game-Info	Win 7 64	2	Arcade	Sandbox	1200	1920	23713-0	Ultra	60	16	
75.6	64	Intel Socket 1155	6144	256	43688	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316	3400	BX80637I53570K	Ivy Bridge	34	1999	77	Apr 2012	Core i5-3570K	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3640&graphics=GeForce%20GTX%201070%20Palit%20Super%20JetStream	MSI	12.1	560	120	500 Watt  33 Amps	64	150	220	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1632	GeForce GTX 1070 Palit Super JetStream	117	272.3	5	MSI GTX 1070 Ti 8GB Aero	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2127	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-11	Ultra	100	16	
35.6	64	Intel Socket 1155	3072	256	2357	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz	2900		Ivy Bridge	29	500	55	Jan 2013	Pentium G2020	512	1280	28	31036	http://www.game-debate.com/hardware/index.php?gid=1898&graphics=Radeon%20R9%20270X%20Sapphire%20Toxic%202GB%20OC%20Edition	Gigabyte	12		80	500 Watt	32	180	92	2048	8	http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188	1100	Radeon R9 270X Sapphire Toxic 2GB OC Edition	37	192	5	Gigabyte R9 270X 2GB WINDFORCE	None 	GPU-Config	GCN 1.1 Curacao XT 	36.3	1500	4.4	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-12	Ultra	30	8	
52.8	64	Intel Socket 1150	3072	256	8141	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816	3600	BX80646I34160	Haswell	36	820	54	Jul 2014	Core i3-4160	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2815&graphics=GeForce%20GTX%20960%20MSI%20Gaming%202GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	80	2048	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1190	GeForce GTX 960 MSI Gaming 2GB Edition	40	112.2	5	MSI GTX 960 4GB Gaming	1x 8-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-14	Ultra	45	8	
48.8	384	AMD Socket AM3+	8192	8192	8167	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320E/Rating/2985	3200	FD832EWMHKBOX	Vishera	16	0	95	Sep 2014	FX-8320E	1024	1024	28	12852	http://www.game-debate.com/hardware/index.php?gid=3068&graphics=Radeon%20R7%20370	AMD	12	149	64	500 Watt  33 Amps	32	110	62	2048	7	http://gpu.userbenchmark.com/AMD-R7-370/Rating/3571	925	Radeon R7 370	31	179.2	5	R7 370	1x 6-pin 	GPU-Config	GCN 1.0 Trinidad PRO 	29.7	1400	4.4	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	900	1440	23894-15	Ultra	64	12	
80.7	64	Intel Socket 1150	6144	256	31679	22	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538	3400	BX80646I54670K	Haswell	34	1890	84	Jun 2013	Core i5-4670K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2583&graphics=GeForce%20GTX%20970%20Gigabyte%20Mini-ITX%20OC%204GB%20Edition	Gigabyte	12.1		104	400 Watt  30 Amps	56	150	126	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1076	GeForce GTX 970 Gigabyte Mini-ITX OC 4GB Edition	68	224.4	5	Gigabyte GTX 970 4GB G1 Gaming	None 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-16	Ultra	60	12	
50.7	384	AMD Socket AM3+	8192	8192	1138	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370E/Rating/2984	3300	FD837EWMHKBOX	Vishera	16.5	0	95	Sep 2014	FX-8370E	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2819&graphics=GeForce%20GTX%20960%20EVGA%20SuperSC%20ACX%202.0+%202GB%20Edition	EVGA	12.1	209.99	64	400 Watt  29 Amps	32	120	86	2048	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1279	GeForce GTX 960 EVGA SuperSC ACX 2.0+ 2GB Edition	43	112.2	5	EVGA GTX 960 2GB SuperSC ACX 2.0+	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-17	High	77	16	
50.9	64	Intel Socket 1151	6144	256	13022	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773	3400	BX80605I5750	Kaby Lake	34	1340	65	Jan 2017	Core i5-750	768	2048	28	36716	http://www.game-debate.com/hardware/index.php?gid=1894&graphics=Radeon%20R9%20280X%20Sapphire%20Dual-X%203GB%20OC%20Edition	Sapphire	12		128		32	250	131	3072	9	http://gpu.userbenchmark.com/AMD-R9-280X/Rating/2192	870	Radeon R9 280X Sapphire Dual-X 3GB OC Edition	33	288	5	Sapphire R9 280X 3GB Dual-X OC	None 	GPU-Config	GCN 1.0 Tahiti XTL 	46	1500	4.4	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1050	1680	23894-3	High	40	6	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	2048	2048	28	67467	http://www.game-debate.com/hardware/index.php?gid=2519&graphics=GeForce%20GTX%20980%20Palit%20JetStream%204GB%20Edition	MSI	12.1		128	500 Watt  42 Amps	64	180	156	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1126	GeForce GTX 980 Palit JetStream 4GB Edition	78	224.4	5	MSI GTX 980 Ti 6GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-400-A1 	98.8	1753	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-4	Ultra	60	16	
77.2	64	Intel Socket 1150	6144	256	14400	22	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311	3500	BX80646I54690	Haswell	35	1715	88	Jun 2014	Core i5-4690	1536	2304	28	10799	http://www.game-debate.com/hardware/index.php?gid=1835&graphics=GeForce%20GTX%20780%20DirectCU%20II%20Edition	Nvidia	12		192	600 Watt	48		173	3072	9	http://gpu.userbenchmark.com/Nvidia-GTX-780-Ti/Rating/2165	863	GeForce GTX 780 DirectCU II Edition	43	288.4	5	GTX 780 Ti	None 	GPU-Config	Kepler GK110-300-A1 	71	1502	4.5	384	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-8	High	83	16	
86.8	64	Intel Socket 2011-3	15360	256	28312	22	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579	3300	BX80648I75820K	Haswell-E	33	2920	140	Sep 2014	Core i7-5820K	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3583&graphics=GeForce%20GTX%201070%20Gigabyte%20G1%20Gaming%208GB%20Edition	MSI	12.1		120	500 Watt  33 Amps	64	150	219	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1620	GeForce GTX 1070 Gigabyte G1 Gaming 8GB Edition	117	256.3	5	MSI GTX 1070 Ti 8GB Gaming	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=23894&game=Civilization%20VI	War	11	8	Core i3-2100T 2.5GHz	Oct-21-2016	Phenom II X4 810	Oct-21-2016	Oct-21-2016	Radeon HD 5570 1024MB	GeForce GTS 450 v4	Civilization VI	1	FX-8350	Win 7 64	Core i5-4690T 2.5GHz	Radeon HD 7970	4	GeForce GTX 770	Game-Info	Win 7 64	2	Management	Strategy	1080	1920	23894-9	Ultra	60	16	
47.1	64	Intel Socket 1155	3072	256	10798	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/272/IntelR-CoreTM-i3-3220-CPU---330GHz	3300		Ivy Bridge	33	1290	55	Sep 2012	Core i3-3220	512	320	28	11799	http://www.game-debate.com/hardware/index.php?gid=2408&graphics=Radeon%20R7%20240%20MSI%20Low%20Profile%202GB%20Edition	AMD	12		20	400 Watt  20 Amps	8	35	16	2048	3	http://gpu.userbenchmark.com/SpeedTest/8608/AMD-Radeon-R7-200	730	Radeon R7 240 MSI Low Profile 2GB Edition	6	28.8	5	R7 240	None 	GPU-Config	GCN 1.1 Oland PRO 	7.58	900	4.4	128	DDR3	11	http://www.game-debate.com/games/index.php?g_id=8089&game=Mad%20Max	Sci fi	11	8	Core i5-650 3.2GHz	Sep-01-2015	Phenom II X4 965	Sep-01-2015	Sep-01-2015	Radeon HD 7870	GeForce GTX 660 Ti	Mad Max	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon HD 7970	6	GeForce GTX 760	Game-Info	Win 7 64	2	Action	Shooter	720	1280	8089-0	Low	40	4	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	2048	1920	16	199237	http://www.game-debate.com/hardware/index.php?gid=3580&graphics=GeForce%20GTX%201070%20EVGA%20Founders%208GB%20Edition	Nvidia	12.1	449	120	500 Watt  33 Amps	64	150	202	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609	1506	GeForce GTX 1070 EVGA Founders 8GB Edition	108	256.3	5	PNY GTX 1070 8GB Founders Edition	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	98.4	2002	4.5	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=8089&game=Mad%20Max	Sci fi	11	8	Core i5-650 3.2GHz	Sep-01-2015	Phenom II X4 965	Sep-01-2015	Sep-01-2015	Radeon HD 7870	GeForce GTX 660 Ti	Mad Max	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon HD 7970	6	GeForce GTX 760	Game-Info	Win 7 64	2	Action	Shooter	1440	2560	8089-13	Ultra	60	32	
35.6	64	Intel Socket 1155	3072	256	2357	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz	2900		Ivy Bridge	29	500	55	Jan 2013	Pentium G2020	512	1280	28	31036	http://www.game-debate.com/hardware/index.php?gid=1900&graphics=Radeon%20R9%20270X%20Sapphire%20Dual-X%202GB%20OC%20Edition	Sapphire	12		80	500 Watt	32	180	86	2048	8	http://gpu.userbenchmark.com/AMD-R9-270X/Rating/2188	1020	Radeon R9 270X Sapphire Dual-X 2GB OC Edition	34	179.2	5	Sapphire R9 270X 4GB Dual-X Boost OC	None 	GPU-Config	GCN 1.1 Curacao XT 	36.3	1400	4.4	256	GDDR5	11	http://www.game-debate.com/games/index.php?g_id=8089&game=Mad%20Max	Sci fi	11	8	Core i5-650 3.2GHz	Sep-01-2015	Phenom II X4 965	Sep-01-2015	Sep-01-2015	Radeon HD 7870	GeForce GTX 660 Ti	Mad Max	2	FX-8350	Win Vista 64	Core i7-3770 4-Core 3.4GHz	Radeon HD 7970	6	GeForce GTX 760	Game-Info	Win 7 64	2	Action	Shooter	1080	1920	8089-18	Ultra	35	8	
